,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity,distance
19392,35.0,404.0,96.0,261.0,100.0,2.4583,75000.0,INLAND,92.8576175370593
19393,30.0,1120.0,248.0,609.0,237.0,2.2386,87200.0,INLAND,93.57745956694399
19394,20.0,1717.0,403.0,1062.0,401.0,1.6759,116700.0,INLAND,91.5197121352939
19395,10.0,423.0,110.0,295.0,94.0,1.3583,85200.0,INLAND,92.8576175370593
19396,21.0,435.0,96.0,219.0,83.0,2.9125,112500.0,INLAND,90.79699027094655
19397,16.0,893.0,164.0,548.0,155.0,3.6875,121900.0,INLAND,92.9881956921834
19398,37.0,1956.0,402.0,1265.0,397.0,2.3023,91900.0,INLAND,96.3543365621507
19399,35.0,1166.0,268.0,515.0,266.0,2.3469,90200.0,INLAND,97.06873384215936
19400,18.0,3453.0,666.0,1958.0,601.0,3.0043,156500.0,INLAND,97.78587313188694
19401,12.0,3609.0,712.0,2650.0,742.0,2.8565,92700.0,INLAND,97.14907527897952
19402,14.0,2799.0,,2294.0,596.0,2.6343,81500.0,INLAND,95.70781901106875
19403,18.0,391.0,71.0,247.0,71.0,4.3864,179500.0,INLAND,95.0699100859304
19404,22.0,434.0,89.0,195.0,86.0,2.4211,268800.0,INLAND,98.1112696519142
19405,14.0,9849.0,1887.0,4356.0,1780.0,3.5877,160900.0,INLAND,98.26091420367906
19406,14.0,5514.0,909.0,2819.0,970.0,3.8598,174400.0,INLAND,96.17937081083659
19407,19.0,1690.0,327.0,855.0,296.0,3.25,176700.0,INLAND,94.93401543663397
19408,31.0,840.0,154.0,429.0,150.0,2.4063,170200.0,INLAND,94.27756452449508
19409,24.0,527.0,112.0,270.0,112.0,1.6172,156300.0,INLAND,93.08926323734063
19410,25.0,1005.0,159.0,390.0,139.0,4.4,174100.0,INLAND,94.55455389254098
19411,19.0,3725.0,543.0,1412.0,463.0,5.7476,248600.0,INLAND,98.60085082431372
19412,14.0,2368.0,297.0,796.0,301.0,8.7783,435000.0,INLAND,102.14304098445324
19413,23.0,1373.0,264.0,677.0,245.0,2.5486,161100.0,INLAND,100.9338380703821
19414,5.0,2256.0,420.0,1246.0,397.0,4.9236,155900.0,INLAND,105.25227071236736
19415,39.0,223.0,37.0,92.0,37.0,3.375,212500.0,INLAND,104.86237205214006
19416,19.0,6473.0,1212.0,3559.0,1123.0,3.2246,129300.0,INLAND,104.5262057213033
19417,29.0,1343.0,223.0,751.0,225.0,3.2391,187500.0,INLAND,109.69415903022758
19418,30.0,1653.0,285.0,800.0,291.0,3.3482,220000.0,INLAND,104.24429737798857
19419,42.0,1787.0,296.0,921.0,287.0,3.8864,171400.0,INLAND,101.31497125542968
19420,43.0,1244.0,209.0,611.0,197.0,2.875,187500.0,INLAND,109.91179245566354
19421,7.0,9374.0,1847.0,4827.0,1722.0,3.462,151900.0,INLAND,103.5429197153535
19422,52.0,349.0,59.0,121.0,40.0,3.3036,197500.0,INLAND,102.02350748843196
19423,5.0,9601.0,1639.0,4449.0,1575.0,4.5332,195500.0,INLAND,101.46295583959176
19424,25.0,207.0,41.0,87.0,43.0,3.6023,131300.0,INLAND,101.0903836552333
19425,6.0,2607.0,557.0,1266.0,475.0,3.4632,137700.0,INLAND,100.7019233139203
19426,16.0,3476.0,650.0,2126.0,665.0,3.3438,125400.0,INLAND,100.51212433799428
19427,52.0,102.0,23.0,35.0,33.0,2.25,175000.0,INLAND,99.5963265111683
19428,12.0,9148.0,1906.0,4656.0,1853.0,3.2447,142200.0,INLAND,99.75955780383914
19429,31.0,906.0,146.0,383.0,129.0,3.4167,196900.0,INLAND,101.91411211765343
19430,6.0,3655.0,598.0,1993.0,596.0,4.6053,150100.0,INLAND,101.38975123546666
19431,5.0,3096.0,545.0,1760.0,519.0,4.5701,146400.0,INLAND,100.09343307463732
19432,11.0,1658.0,301.0,913.0,298.0,4.1705,162800.0,INLAND,99.83673483940882
19433,8.0,1959.0,379.0,995.0,365.0,3.3567,129100.0,INLAND,99.31364343866042
19434,37.0,375.0,58.0,120.0,37.0,3.9844,150000.0,INLAND,98.53559280044648
19435,16.0,19.0,19.0,166.0,9.0,0.536,162500.0,INLAND,100.36941854610231
19436,18.0,3469.0,661.0,1452.0,628.0,3.4079,147500.0,INLAND,98.43100776449221
19437,20.0,3275.0,760.0,1538.0,705.0,2.48,135600.0,INLAND,99.18590271978299
19438,33.0,828.0,123.0,373.0,133.0,5.5,146200.0,INLAND,98.62144765897153
19439,15.0,1232.0,180.0,408.0,196.0,6.9682,182400.0,INLAND,97.8620962576587
19440,29.0,2911.0,445.0,1170.0,460.0,4.9904,158100.0,INLAND,97.8620962576587
19441,33.0,3230.0,587.0,1579.0,560.0,3.5775,109700.0,INLAND,98.62144765897153
19442,26.0,90.0,18.0,47.0,18.0,1.125,87500.0,INLAND,97.30256520909433
19443,18.0,5129.0,1171.0,3622.0,1128.0,2.0272,92700.0,INLAND,100.91154265360265
19444,28.0,1909.0,398.0,1140.0,380.0,2.3783,81400.0,INLAND,100.91154265360265
19445,19.0,3814.0,790.0,2219.0,804.0,3.5208,145000.0,INLAND,99.94289030289508
19446,5.0,4034.0,771.0,1967.0,742.0,3.8065,146000.0,INLAND,100.7019233139203
19447,9.0,6333.0,1355.0,3265.0,1265.0,3.0217,160900.0,INLAND,101.46295583959176
19448,25.0,3262.0,588.0,1834.0,578.0,3.996,114500.0,INLAND,99.382836632343
19449,20.0,3204.0,625.0,2016.0,605.0,2.6567,110400.0,INLAND,100.14621669564215
19450,27.0,1956.0,327.0,1004.0,307.0,3.7857,110500.0,INLAND,100.14621669564215
19451,28.0,2875.0,560.0,1608.0,558.0,3.5489,106400.0,INLAND,99.382836632343
19452,4.0,13315.0,2424.0,6420.0,2289.0,4.2471,162100.0,INLAND,93.3515525376561
19453,15.0,3062.0,584.0,1624.0,538.0,4.3864,137600.0,INLAND,93.515053732175
19454,16.0,4961.0,902.0,2654.0,804.0,4.2823,138300.0,INLAND,93.69998475774462
19455,16.0,4478.0,647.0,1990.0,672.0,5.1473,188400.0,INLAND,92.94213386181798
19456,37.0,136.0,20.0,72.0,22.0,2.2279,225000.0,INLAND,92.37904498178078
19457,6.0,3491.0,657.0,2075.0,644.0,3.3844,138500.0,INLAND,92.0156769192987
19458,10.0,7566.0,1348.0,3227.0,1199.0,4.744,148100.0,INLAND,91.43315817077963
19459,17.0,1147.0,140.0,327.0,136.0,6.8654,290500.0,INLAND,92.18650661981444
19460,18.0,3176.0,468.0,1296.0,471.0,5.5684,185100.0,INLAND,96.92769121100734
19461,25.0,2773.0,384.0,1060.0,381.0,6.4788,199400.0,INLAND,97.67825396351942
19462,30.0,1975.0,375.0,732.0,326.0,2.6932,94900.0,INLAND,97.10483023788073
19463,24.0,705.0,114.0,347.0,141.0,3.1912,149600.0,INLAND,96.34969877895301
19464,16.0,2793.0,476.0,1279.0,477.0,3.4667,160900.0,INLAND,96.17937081083659
19465,15.0,4065.0,841.0,1986.0,680.0,3.072,114300.0,INLAND,96.17937081083659
19466,16.0,2349.0,446.0,1302.0,392.0,3.1625,130300.0,INLAND,95.59675247295608
19467,9.0,1114.0,172.0,529.0,174.0,4.7159,163700.0,INLAND,95.59675247295608
19468,27.0,4006.0,762.0,1806.0,718.0,3.1848,112800.0,INLAND,96.34969877895301
19469,28.0,3269.0,647.0,1595.0,617.0,2.2336,112700.0,INLAND,97.10483023788073
19470,16.0,568.0,124.0,307.0,116.0,2.1518,107400.0,INLAND,96.54080761334038
19471,13.0,1221.0,260.0,682.0,275.0,3.65,155500.0,INLAND,95.78112710766194
19472,16.0,2493.0,535.0,1370.0,504.0,3.3368,121200.0,INLAND,95.59675247295608
19473,18.0,4197.0,1006.0,2203.0,874.0,2.166,118600.0,INLAND,96.34969877895301
19474,16.0,1499.0,250.0,1292.0,271.0,4.3851,117300.0,INLAND,95.02357351753795
19475,17.0,2434.0,511.0,1558.0,546.0,2.9219,114300.0,INLAND,94.26819812819691
19476,18.0,1442.0,229.0,538.0,220.0,4.2969,163200.0,INLAND,94.26819812819691
19477,31.0,1648.0,293.0,792.0,294.0,2.4,121500.0,INLAND,95.02357351753795
19478,19.0,1974.0,393.0,799.0,377.0,3.1286,137500.0,INLAND,94.46000577808095
19479,15.0,2485.0,434.0,1296.0,434.0,3.8542,145200.0,INLAND,93.69998475774462
19480,24.0,2930.0,588.0,1448.0,570.0,3.5395,127900.0,INLAND,94.46000577808095
19481,21.0,2760.0,632.0,1260.0,576.0,2.0227,179800.0,INLAND,94.46000577808095
19482,33.0,1959.0,342.0,984.0,356.0,4.5208,114200.0,INLAND,95.22214495152942
19483,40.0,3012.0,616.0,1423.0,595.0,2.6346,100600.0,INLAND,95.22214495152942
19484,36.0,826.0,167.0,432.0,150.0,2.5,103100.0,INLAND,94.67292217030419
19485,10.0,934.0,,401.0,255.0,0.9336,127100.0,INLAND,95.22214495152942
19486,33.0,1433.0,298.0,824.0,302.0,2.7621,109100.0,INLAND,95.78112710766194
19487,28.0,1768.0,423.0,1066.0,392.0,1.8315,90500.0,INLAND,96.54080761334038
19488,30.0,1718.0,395.0,914.0,400.0,1.933,107000.0,INLAND,95.98635181474417
19489,39.0,1748.0,329.0,831.0,302.0,2.5938,135600.0,INLAND,95.98635181474417
19490,46.0,1750.0,347.0,754.0,356.0,2.9137,106000.0,INLAND,95.98635181474417
19491,44.0,2848.0,623.0,1408.0,576.0,2.1487,86600.0,INLAND,95.44162957386712
19492,52.0,3887.0,803.0,1768.0,779.0,2.5089,119000.0,INLAND,96.2122963801836
19493,27.0,2278.0,479.0,995.0,449.0,2.5148,110200.0,INLAND,97.30256520909433
19494,37.0,2483.0,459.0,1072.0,445.0,3.0721,108100.0,INLAND,98.06635148324551
19495,36.0,3679.0,613.0,1366.0,581.0,4.5,151400.0,INLAND,97.52077400748011
19496,43.0,2369.0,413.0,944.0,422.0,3.2632,138100.0,INLAND,96.75257736385889
19497,43.0,2039.0,331.0,875.0,342.0,3.9844,152000.0,INLAND,96.75257736385889
19498,47.0,1713.0,334.0,570.0,297.0,2.1969,149400.0,INLAND,96.98487587080399
19499,32.0,3951.0,797.0,1916.0,740.0,2.6722,111500.0,INLAND,98.83211939376426
19500,24.0,2162.0,459.0,1468.0,441.0,3.1857,98300.0,INLAND,99.5998232250009
19501,31.0,887.0,217.0,614.0,199.0,2.1528,75500.0,INLAND,99.06289700570481
19502,36.0,3495.0,641.0,1688.0,684.0,3.1568,109900.0,INLAND,98.29089552166178
19503,28.0,1437.0,400.0,806.0,338.0,1.6078,125000.0,INLAND,98.29089552166178
19504,20.0,2973.0,620.0,1996.0,570.0,3.0645,106000.0,INLAND,97.75932269015476
19505,22.0,2001.0,387.0,1520.0,387.0,3.148,102300.0,INLAND,98.01806589921004
19506,5.0,2881.0,584.0,1490.0,570.0,3.0398,120000.0,INLAND,97.51047197812815
19507,33.0,1438.0,237.0,569.0,208.0,3.3516,150000.0,INLAND,99.58421094853023
19508,37.0,1043.0,196.0,555.0,197.0,3.4125,125000.0,INLAND,98.59550004190578
19509,42.0,1437.0,307.0,1035.0,284.0,2.1036,88300.0,INLAND,97.2375591787567
19510,35.0,1591.0,364.0,1290.0,352.0,1.564,81800.0,INLAND,96.72576372941083
19511,30.0,1721.0,399.0,1878.0,382.0,2.5363,83900.0,INLAND,96.22409539631025
19512,33.0,1469.0,370.0,1318.0,349.0,1.7104,59000.0,INLAND,95.73271338702486
19513,43.0,1241.0,240.0,612.0,266.0,2.8194,81300.0,INLAND,97.01296695219116
19514,46.0,2331.0,508.0,1210.0,484.0,2.5313,77700.0,INLAND,97.01296695219116
19515,14.0,5737.0,1286.0,4722.0,1210.0,1.6731,95800.0,INLAND,96.22409539631025
19516,52.0,201.0,35.0,74.0,22.0,1.3036,75000.0,INLAND,96.45881840055787
19517,36.0,1981.0,507.0,1998.0,468.0,1.9013,69900.0,INLAND,96.45881840055787
19518,33.0,693.0,207.0,598.0,192.0,1.0217,81300.0,INLAND,96.45881840055787
19519,43.0,311.0,95.0,293.0,94.0,1.2902,67500.0,INLAND,95.68188669164287
19520,41.0,1580.0,385.0,881.0,361.0,2.7538,99600.0,INLAND,94.9068084895685
19521,50.0,683.0,189.0,459.0,195.0,1.8162,70000.0,INLAND,94.9068084895685
19522,17.0,484.0,202.0,198.0,204.0,0.6825,187500.0,INLAND,96.2122963801836
19523,52.0,178.0,53.0,152.0,62.0,0.4999,82500.0,INLAND,96.98487587080399
19524,19.0,121.0,41.0,658.0,41.0,0.9573,162500.0,INLAND,95.68188669164287
19525,52.0,530.0,177.0,325.0,158.0,1.1875,90600.0,INLAND,95.68188669164287
19526,16.0,3960.0,716.0,1776.0,724.0,3.9886,137500.0,INLAND,93.90622229672552
19527,41.0,1467.0,328.0,673.0,310.0,2.7917,90700.0,INLAND,92.59315991770397
19528,42.0,2359.0,504.0,1131.0,480.0,2.0833,95500.0,INLAND,93.36239718093087
19529,40.0,422.0,63.0,158.0,63.0,7.3841,172200.0,INLAND,94.67292217030419
19530,45.0,1913.0,335.0,839.0,333.0,3.1397,110700.0,INLAND,94.13362958737441
19531,40.0,1791.0,359.0,679.0,322.0,2.1458,130300.0,INLAND,94.13362958737441
19532,19.0,3377.0,669.0,2426.0,663.0,2.9783,82500.0,INLAND,89.18736225333171
19533,36.0,1320.0,255.0,720.0,232.0,2.6523,76300.0,INLAND,89.93352657956257
19534,26.0,1762.0,418.0,855.0,308.0,1.6767,81300.0,INLAND,88.02255460543213
19535,13.0,5075.0,978.0,3033.0,838.0,3.0577,119000.0,INLAND,91.61867127872847
19536,1.0,2254.0,328.0,402.0,112.0,4.25,189200.0,INLAND,90.86051268641906
19537,23.0,505.0,124.0,163.0,129.0,1.3696,275000.0,INLAND,90.10462512860762
19538,14.0,5200.0,1119.0,3221.0,1102.0,2.6964,107000.0,INLAND,92.37904498178078
19539,34.0,1700.0,325.0,972.0,326.0,2.4485,95500.0,INLAND,93.14157953702453
19540,32.0,3487.0,740.0,1957.0,685.0,2.7209,88300.0,INLAND,91.82596794697511
19541,43.0,244.0,52.0,176.0,60.0,1.425,69400.0,INLAND,90.51329726491487
19542,39.0,45.0,8.0,22.0,9.0,1.7679,450000.0,INLAND,88.98002963352566
19543,36.0,60.0,12.0,51.0,14.0,3.625,67500.0,INLAND,92.59315991770397
19544,39.0,2617.0,659.0,2052.0,642.0,1.6952,65000.0,INLAND,94.13362958737441
19545,39.0,2360.0,607.0,2047.0,605.0,1.7054,58800.0,INLAND,92.82870545038881
19546,31.0,215.0,62.0,192.0,66.0,1.75,73800.0,INLAND,95.16151335986609
19547,49.0,2051.0,500.0,1525.0,467.0,1.59,80900.0,INLAND,95.16151335986609
19548,41.0,2764.0,639.0,2122.0,600.0,1.9643,74900.0,INLAND,95.94276346683145
19549,35.0,568.0,150.0,622.0,145.0,1.8167,79500.0,INLAND,95.43687332979836
19550,35.0,2074.0,477.0,1687.0,431.0,2.0885,73700.0,INLAND,95.43687332979836
19551,26.0,3819.0,955.0,3010.0,932.0,1.9206,81300.0,INLAND,93.08552221023166
19552,21.0,319.0,120.0,276.0,85.0,2.4792,60000.0,INLAND,94.38205687833089
19553,28.0,1153.0,420.0,1043.0,357.0,1.0801,75000.0,INLAND,94.65134191835536
19554,37.0,2014.0,505.0,1787.0,515.0,1.5515,54100.0,INLAND,93.86754361574405
19555,5.0,3655.0,696.0,2316.0,647.0,3.4703,129300.0,INLAND,94.94131047736177
19556,36.0,2647.0,604.0,2045.0,550.0,2.273,62900.0,INLAND,94.15153820765893
19557,22.0,4412.0,925.0,3116.0,817.0,2.6899,82100.0,INLAND,93.66226820196242
19558,33.0,1009.0,238.0,1027.0,246.0,2.5993,68000.0,INLAND,95.25177689608182
19559,36.0,1437.0,,1073.0,320.0,2.1779,58400.0,INLAND,92.07920268301501
19560,39.0,512.0,132.0,443.0,127.0,1.2857,60000.0,INLAND,93.36343796821068
19561,2.0,5042.0,834.0,2784.0,787.0,4.6484,145900.0,INLAND,91.59214602482834
19562,11.0,4236.0,879.0,2410.0,850.0,2.3849,122000.0,INLAND,90.00711824630397
19563,29.0,1727.0,439.0,1063.0,386.0,1.8929,63600.0,INLAND,89.21715960563569
19564,13.0,3309.0,603.0,1796.0,555.0,3.8372,129300.0,INLAND,89.44956108822447
19565,17.0,4054.0,654.0,2034.0,667.0,4.6833,142200.0,INLAND,90.22863236542666
19566,23.0,3497.0,887.0,2467.0,816.0,1.9444,93400.0,INLAND,91.00960343277946
19567,16.0,1326.0,375.0,884.0,375.0,1.871,103900.0,INLAND,91.79242579142709
19568,35.0,1493.0,278.0,729.0,268.0,2.9821,97400.0,INLAND,89.7174312325328
19569,30.0,3257.0,574.0,1804.0,588.0,3.5331,102900.0,INLAND,88.933776377469
19570,43.0,1561.0,354.0,862.0,332.0,1.8466,81500.0,INLAND,89.21715960563569
19571,16.0,3964.0,824.0,2622.0,766.0,2.3152,111300.0,INLAND,88.42896538007354
19572,19.0,1549.0,369.0,770.0,370.0,2.0493,99500.0,INLAND,87.9353170869727
19573,11.0,4981.0,814.0,1934.0,686.0,3.7041,174800.0,INLAND,90.75057830554921
19574,7.0,8489.0,1673.0,5807.0,1575.0,2.9451,127800.0,INLAND,92.30532287306646
19575,18.0,335.0,76.0,189.0,67.0,1.2273,87500.0,INLAND,66.31933001957805
19576,16.0,284.0,51.0,239.0,46.0,1.8958,137500.0,INLAND,73.9632492420898
19577,24.0,2282.0,423.0,1167.0,398.0,3.8214,116100.0,INLAND,80.40847306199294
19578,5.0,6660.0,1217.0,3012.0,1087.0,3.0809,143600.0,INLAND,88.11206300151458
19579,40.0,1010.0,155.0,488.0,157.0,3.8984,170500.0,INLAND,85.76861951074862
19580,20.0,3375.0,630.0,1505.0,598.0,2.69,201300.0,INLAND,82.06449334909699
19581,8.0,3294.0,667.0,2277.0,652.0,2.6417,96800.0,INLAND,78.43394229231032
19582,25.0,3214.0,682.0,2319.0,640.0,2.0385,84300.0,INLAND,78.3723267533242
19583,17.0,315.0,89.0,130.0,58.0,1.4464,79200.0,INLAND,59.25953372446416
19584,36.0,291.0,48.0,124.0,47.0,5.6945,154200.0,INLAND,62.465021853137294
19585,27.0,1170.0,227.0,660.0,222.0,2.3906,81800.0,INLAND,69.47109465413811
19586,30.0,816.0,159.0,531.0,147.0,3.2604,87900.0,INLAND,75.8172541825969
19587,30.0,918.0,154.0,469.0,139.0,3.9688,175000.0,INLAND,78.77336814365344
19588,35.0,1395.0,264.0,756.0,253.0,3.6181,178600.0,INLAND,74.01855214234959
19589,30.0,1527.0,256.0,757.0,240.0,3.6629,171400.0,INLAND,79.34216678228769
19590,27.0,819.0,157.0,451.0,150.0,3.4934,193800.0,INLAND,80.36006852196593
19591,22.0,1440.0,267.0,774.0,249.0,3.9821,204300.0,INLAND,82.70706808104062
19592,30.0,455.0,70.0,220.0,69.0,4.8958,142500.0,INLAND,84.61457617710793
19593,32.0,4579.0,914.0,2742.0,856.0,2.6619,86200.0,INLAND,83.50381984752215
19594,25.0,1178.0,206.0,709.0,214.0,4.5625,133600.0,INLAND,82.73672921679088
19595,33.0,1016.0,206.0,617.0,209.0,2.151,195800.0,INLAND,84.51618471119279
19596,12.0,4485.0,805.0,2445.0,832.0,3.7611,123100.0,INLAND,87.37216111773047
19597,26.0,1705.0,279.0,642.0,236.0,2.6591,180500.0,INLAND,86.85806223752023
19598,26.0,3396.0,705.0,2446.0,694.0,2.0521,65400.0,INLAND,85.0718667924963
19599,17.0,1812.0,361.0,672.0,334.0,1.55,166100.0,INLAND,86.18235994440157
19600,29.0,1179.0,249.0,672.0,243.0,3.1125,154800.0,INLAND,88.25014429711099
19601,27.0,925.0,176.0,449.0,168.0,2.6406,129700.0,INLAND,90.65110412257074
19602,36.0,1285.0,270.0,706.0,273.0,1.7169,121400.0,INLAND,94.32187612692734
19603,27.0,958.0,184.0,580.0,177.0,2.1875,82800.0,INLAND,96.84741145018188
19604,32.0,1717.0,325.0,1356.0,307.0,2.6705,91900.0,INLAND,99.15104930496146
19605,32.0,946.0,198.0,624.0,173.0,1.9728,97900.0,INLAND,93.82599256359545
19606,33.0,613.0,123.0,343.0,116.0,3.1875,129200.0,INLAND,92.72171635546391
19607,26.0,467.0,,244.0,83.0,4.1346,187500.0,INLAND,90.35239673435088
19608,5.0,4109.0,820.0,3062.0,713.0,3.2396,125200.0,INLAND,98.79835423718382
19609,38.0,2427.0,450.0,1272.0,474.0,2.8833,115200.0,INLAND,100.19943976139227
19610,6.0,1772.0,332.0,1011.0,331.0,3.7045,128100.0,INLAND,100.49564828228783
19611,37.0,1995.0,448.0,1559.0,443.0,2.1833,92700.0,INLAND,99.34784134668865
19612,12.0,2263.0,410.0,913.0,330.0,3.5795,145600.0,INLAND,97.64636737796481
19613,4.0,2919.0,503.0,1592.0,491.0,5.2452,161900.0,INLAND,99.91472767154927
19614,30.0,2110.0,406.0,1301.0,345.0,2.3173,86500.0,INLAND,109.80075270756001
19615,31.0,1223.0,330.0,1067.0,245.0,2.8558,100000.0,INLAND,114.07227220508031
19616,33.0,69.0,28.0,47.0,14.0,0.536,112500.0,INLAND,114.0422247352538
19617,34.0,294.0,49.0,147.0,47.0,3.0,162500.0,INLAND,107.0443169564966
19618,37.0,1358.0,231.0,586.0,214.0,3.1645,170800.0,INLAND,101.79338106188332
19619,33.0,1401.0,299.0,915.0,282.0,3.4464,162500.0,INLAND,92.802902470469
19620,52.0,504.0,96.0,295.0,97.0,3.5,73500.0,INLAND,91.99554972947583
19621,42.0,412.0,75.0,227.0,75.0,2.5,74200.0,INLAND,96.54781031322624
19622,36.0,48.0,12.0,27.0,8.0,4.0,75000.0,INLAND,110.49400247868769
19623,40.0,524.0,112.0,329.0,96.0,1.7188,112500.0,INLAND,92.90688654965663
19624,41.0,1045.0,233.0,632.0,230.0,2.3583,95000.0,INLAND,86.55288765633183
19625,17.0,1926.0,410.0,1054.0,321.0,1.6214,71500.0,INLAND,85.88441486308446
19626,27.0,1333.0,230.0,730.0,229.0,3.06,106000.0,INLAND,87.63919654649861
19627,42.0,2905.0,561.0,1457.0,551.0,2.2566,82100.0,INLAND,87.51019165572046
19628,6.0,2657.0,486.0,1409.0,392.0,3.3824,115500.0,INLAND,88.17550401222873
19629,14.0,3643.0,706.0,2070.0,697.0,3.1523,141800.0,INLAND,77.58192702018323
19630,18.0,2829.0,732.0,1751.0,712.0,1.6445,156900.0,INLAND,79.1805124178208
19631,18.0,239.0,39.0,92.0,36.0,5.3168,175000.0,INLAND,80.78612028468686
19632,45.0,350.0,62.0,187.0,63.0,2.5938,275000.0,INLAND,79.34520575961358
19633,30.0,509.0,115.0,275.0,115.0,2.2679,250000.0,INLAND,82.04846125435226
19634,42.0,1200.0,221.0,647.0,192.0,2.5402,157500.0,INLAND,81.14705814850551
19635,29.0,1468.0,245.0,747.0,231.0,3.4643,125000.0,INLAND,87.69770607984447
19636,30.0,1288.0,237.0,720.0,233.0,2.3864,139100.0,INLAND,86.45417398458444
19637,32.0,1256.0,212.0,682.0,236.0,2.9844,135900.0,INLAND,85.32300577998305
19638,27.0,1380.0,,810.0,262.0,2.1875,137500.0,INLAND,84.55216239813856
19639,18.0,1802.0,335.0,1110.0,329.0,3.1641,96300.0,INLAND,75.42443948503804
19640,20.0,1417.0,263.0,853.0,263.0,3.3083,108300.0,INLAND,73.6191845417116
19641,29.0,1162.0,254.0,726.0,225.0,2.1932,90600.0,INLAND,74.40763242873506
19642,15.0,570.0,123.0,189.0,107.0,1.875,181300.0,INLAND,75.1981953725175
19643,20.0,707.0,114.0,282.0,86.0,6.1324,164800.0,INLAND,76.48208755564374
19644,13.0,2920.0,481.0,1602.0,490.0,3.9286,145800.0,INLAND,73.91907580573961
19645,17.0,729.0,134.0,431.0,121.0,4.2188,131300.0,INLAND,68.71376310420551
19646,44.0,1186.0,225.0,687.0,234.0,3.4167,160700.0,INLAND,71.72652615260643
19647,11.0,2285.0,499.0,1468.0,471.0,2.7857,110300.0,INLAND,74.97758367704517
19648,27.0,1118.0,195.0,647.0,209.0,2.9135,159400.0,INLAND,79.50036567484499
19649,29.0,1940.0,337.0,1070.0,332.0,3.6597,145600.0,INLAND,78.40834989304595
19650,2.0,1871.0,409.0,707.0,256.0,2.6103,133600.0,INLAND,80.33718715974184
19651,7.0,4966.0,985.0,2431.0,904.0,3.1042,122500.0,INLAND,78.66104719862439
19652,34.0,4272.0,996.0,2916.0,962.0,1.9829,82800.0,INLAND,77.84515389617755
19653,39.0,2840.0,733.0,2606.0,737.0,1.9429,76400.0,INLAND,76.60790498180616
19654,37.0,1084.0,271.0,893.0,236.0,1.6213,69500.0,INLAND,77.42685782376718
19655,22.0,2140.0,445.0,1441.0,409.0,2.4706,89400.0,INLAND,77.42685782376718
19656,42.0,264.0,72.0,310.0,70.0,1.4063,61500.0,INLAND,76.60790498180616
19657,10.0,2874.0,612.0,1960.0,596.0,2.7381,104600.0,INLAND,75.37689105950706
19658,9.0,9885.0,1871.0,5372.0,1843.0,3.4821,127100.0,INLAND,78.72220526812052
19659,5.0,2899.0,745.0,1593.0,633.0,2.2292,127500.0,INLAND,77.46726355998587
19660,15.0,1131.0,285.0,728.0,281.0,1.5531,93100.0,INLAND,77.46726355998587
19661,47.0,2310.0,484.0,1126.0,447.0,2.2083,97300.0,INLAND,76.21790666508439
19662,52.0,1724.0,352.0,922.0,348.0,1.7227,85700.0,INLAND,77.03075771838479
19663,25.0,2383.0,576.0,1234.0,583.0,1.4529,86100.0,INLAND,75.79040915526015
19664,25.0,1611.0,285.0,882.0,261.0,3.5547,122400.0,INLAND,74.15998123556341
19665,17.0,1664.0,253.0,736.0,254.0,4.4083,165800.0,INLAND,75.0480331173583
19666,34.0,3078.0,477.0,1226.0,487.0,4.601,150000.0,INLAND,75.85272145375966
19667,21.0,2974.0,495.0,1313.0,461.0,4.4886,135400.0,INLAND,74.59704191273386
19668,30.0,1340.0,244.0,631.0,231.0,3.375,118500.0,INLAND,75.4066507131781
19669,8.0,1191.0,242.0,688.0,260.0,2.7243,138400.0,INLAND,76.65914971669567
19670,14.0,6337.0,1593.0,3909.0,1480.0,2.0643,106500.0,INLAND,76.65914971669567
19671,6.0,1488.0,252.0,773.0,259.0,4.1859,150000.0,INLAND,76.31238757220979
19672,16.0,4527.0,887.0,2531.0,825.0,3.7065,124800.0,INLAND,77.11390235575067
19673,20.0,1901.0,313.0,1258.0,320.0,3.8958,126800.0,INLAND,76.65914971669567
19674,13.0,3795.0,604.0,1639.0,609.0,4.6635,198400.0,INLAND,75.85272145375966
19675,7.0,4480.0,776.0,2271.0,767.0,3.809,110700.0,INLAND,254.86185630831048
19676,7.0,1879.0,444.0,1065.0,410.0,2.4183,103800.0,INLAND,255.33395644089256
19677,27.0,336.0,60.0,195.0,68.0,5.3946,71800.0,INLAND,254.40514051342876
19678,16.0,2037.0,464.0,1267.0,451.0,2.4556,97100.0,INLAND,254.86185630831048
19679,16.0,1547.0,418.0,940.0,400.0,1.5613,72500.0,INLAND,254.40514051342876
19680,27.0,2991.0,637.0,1419.0,606.0,1.8849,73500.0,INLAND,254.40514051342876
19681,36.0,2321.0,455.0,1168.0,489.0,3.0962,74000.0,INLAND,253.93124708049498
19682,23.0,1984.0,528.0,1043.0,452.0,1.9375,65300.0,INLAND,253.93124708049498
19683,39.0,1874.0,411.0,822.0,377.0,2.5038,68300.0,INLAND,253.4777982212904
19684,41.0,2183.0,559.0,1202.0,506.0,1.6902,61500.0,INLAND,253.00210108885403
19685,44.0,2035.0,476.0,1030.0,453.0,1.4661,65200.0,INLAND,252.52853165935875
19686,41.0,1317.0,309.0,856.0,337.0,1.6719,64100.0,INLAND,252.07443451389466
